,time,running_objective,current_value,episode_id,iteration_id,throttle action [µm],jet length [mm],jet velocity [mm/s]
47,0.0029998999999986346,0.567346355540667,0.007726384614793434,5,1,7.759512343278699,1.1730789848181171,627.0118618525208
48,0.0039998999999974385,0.0243644155727903,0.007750749030366225,5,1,1.5287313839351357,1.7702119101879075,567.6493663744841
49,0.004999800000000173,0.19142508577561945,0.007942174116141844,5,1,-4.665316495081537,2.3638244852426147,365.2399255206714
50,0.005999700000002908,0.6621335699310463,0.00860430768607289,5,1,-8.590715108833656,2.7400188616405403,122.52608678102891
51,0.006999600000005642,0.7047526130032387,0.009309060299076128,5,1,-8.859711702555181,2.765798410620283,2.297557333430402
52,0.007999500000006755,0.6465110069825004,0.009955571306058628,5,1,-8.489951054531598,2.7303620409450096,7.2952051508046285
53,0.008999500000000816,0.6884418242033534,0.01064401313026198,5,1,-8.75775095582991,2.7560269037478338,10.217058244482555
54,0.009999499999994877,0.5561261889819452,0.011200139319243926,5,1,-7.8814071422160925,2.6720416459659475,17.534615925061495
55,0.0,2.877021903804893,0.0028770219038048933,6,1,17.598768543841896,0.23012434127626788,6.2282713137842425
56,0.0009999999999997715,2.8549676582936963,0.00573198956209859,6,1,17.53080175043482,0.23663800472231025,373.8628686282129
57,0.0019999000000002366,1.2838128437329506,0.00701580240583154,6,1,11.722853923721225,0.7932483074741477,601.9686309404995
58,0.0029998999999986346,0.3838748716071468,0.007399677277438687,6,1,6.364966930437308,1.3067265945422653,624.4206876577958
59,0.0039998999999974385,4.234346961903078e-05,0.007399719620908306,6,1,-0.16789920450832607,1.932810145169971,541.6861445135287
60,0.004999800000000173,0.09399131976012494,0.007493710940668431,6,1,-3.2990080980920755,2.232882997269399,298.798040985025
61,0.005999700000002908,0.31679895928162355,0.007810509899950055,6,1,-5.973045138722832,2.489151925841596,102.52002081077524
62,0.006999600000005642,0.34282391091530656,0.008153333810865361,6,1,-6.209518977133746,2.5118146250802815,-18.531393779312385
63,0.007999500000006755,0.5092563255141838,0.008662590136379544,6,1,-7.546285467068707,2.6399249357908774,-2.428165290313151
64,0.008999500000000816,0.15113397324647146,0.008813724109626015,6,1,-4.1565096698482495,2.3150624905613446,-12.491576876825468
65,0.009999499999994877,0.41190486691459066,0.009225628976540605,6,1,-6.796840067749064,2.5681011103955105,0.8834752419064705
66,0.0,3.0836598254700758,0.003083659825470076,7,1,18.223342393807336,0.17026770170365355,17.837965519566417
67,0.0009999999999997715,2.88792672204804,0.005971586547518115,7,1,17.632278771063437,0.22691285620863805,409.3589892766155
68,0.0019999000000002366,1.215705223766246,0.007187291771284361,7,1,11.404973085738842,0.8237127253283454,617.9594316733077
69,0.0029998999999986346,0.34089264976103933,0.0075281844210454,7,1,5.992286018069497,1.3424428305781277,611.42382389435
70,0.0039998999999974385,0.018395616910839574,0.0075465800379562395,7,1,1.3152352721294402,1.7906725167522315,501.6305514174799
71,0.004999800000000173,0.12907476486655128,0.0076756548028227905,7,1,-3.84879884036474,2.2855727253174045,330.77284006951606
72,0.005999700000002908,0.6784727454706122,0.008354127548293403,7,1,-8.694837477778737,2.74999752967113,123.43205673207076
73,0.006999600000005642,0.45808490965132925,0.008812212457944732,7,1,-7.162272294641832,2.6031226616412897,0.13202886935222885
74,0.007999500000006755,0.4479880687026634,0.009260200526647396,7,1,-7.084007376556833,2.5956220674469392,-3.0137254196271286
75,0.008999500000000816,0.3613279249238135,0.009621528451571208,7,1,-6.372233664543709,2.5274085446752306,-11.053835267838963
76,0.009999499999994877,0.21506459601102804,0.009836593047582236,7,1,-4.939003396332002,2.390053534385164,-12.931534847133854
