,time,running_objective,current_value,episode_id,iteration_id,throttle action [µm],jet length [mm],jet velocity [mm/s]
47,0.0029998999999986346,0.22498364539450658,0.008011371677983888,5,1,4.849336024447228,1.4519785497273614,618.5326468664896
48,0.0039998999999974385,0.0016288040946643417,0.008013000482078552,5,1,-0.5211200235080637,1.9666614043182382,476.86057157461545
49,0.004999800000000173,0.14272811989833378,0.008155728601976886,5,1,-4.042087303352853,2.3040967122939073,288.89255785422404
50,0.005999700000002908,0.25632074952814715,0.008412049351505033,5,1,-5.3827900088587555,2.4325842540344658,78.59103797211111
51,0.006999600000005642,0.40632354149175703,0.00881837289299679,5,1,-6.751314113050562,2.563738086452484,-13.457140380682503
52,0.007999500000006755,0.4849478584559573,0.009303320751452748,5,1,-7.366394768911091,2.622684936577522,2.0320642007871577
53,0.008999500000000816,0.32181394884176556,0.009625134700294514,5,1,-6.019348338364141,2.493589437806181,8.616652157788959
54,0.009999499999994877,0.3179817924015843,0.009943116492696098,5,1,-5.983999025765909,2.4902017022110243,2.1717856795458768
55,0.0,3.3858706315078826,0.0033858706315078825,6,1,19.100239490832024,0.08622941947044305,22.390894292414014
56,0.0009999999999997715,2.6362325689697754,0.006022103200477658,6,1,16.84194728917134,0.30265503890988776,400.3973181058183
57,0.0019999000000002366,1.354570203279648,0.007376673403757306,6,1,12.044292663777945,0.7624429146301869,616.4136055737197
58,0.0029998999999986346,0.3368074794994259,0.007713480883256732,6,1,5.955671795436325,1.3459517900510651,625.377415606051
59,0.0039998999999974385,0.008157003418384703,0.007721637886675116,6,1,-1.0424032773671232,2.0166190896155136,519.7471336861754
60,0.004999800000000173,0.15360067156068194,0.007875238558235798,6,1,-4.189479381298868,2.318222174776785,289.0626614599258
61,0.005999700000002908,0.5461642378020309,0.008421402796037829,6,1,-7.8113975910908495,2.6653322128563546,78.08429660855371
62,0.006999600000005642,0.5862916876008469,0.009007694483638676,6,1,-8.0896606574418,2.6919998232115767,7.510100966507481
63,0.007999500000006755,0.22742724944523637,0.009235121733083912,6,1,-5.076141428654961,2.40319629047863,-1.7139849230620399
64,0.008999500000000816,0.15354493189616758,0.00938866666498008,6,1,-4.188737304816192,2.3181510571586506,-3.5409426636241386
65,0.009999499999994877,0.28678051165504115,0.009675447176635122,6,1,-5.687869863765234,2.461821877282722,-0.9644099171324563
66,0.0,3.9369039834829347,0.003936903983482935,7,1,20.0,-0.05786033639744991,8.356191532312886
67,0.0009999999999997715,2.7495694970465863,0.006686473480529522,7,1,17.20229913816479,0.26812037059849514,432.39847090463337
68,0.0019999000000002366,1.5468495495026484,0.00823332303003217,7,1,12.877633442645852,0.6825788943151863,638.8272484017103
69,0.0029998999999986346,0.30951015123243336,0.008542833181264604,7,1,5.70508942639099,1.3699665939818229,661.8764280135077
70,0.0039998999999974385,0.00691563537356646,0.00854974881663817,7,1,-0.96773578747543,2.0094632584348036,515.2854687029534
71,0.004999800000000173,0.23050006969281245,0.008780248886330982,7,1,-5.10964551593176,2.4064071871187114,294.7753406770612
72,0.005999700000002908,0.38690443627720006,0.009167153322608182,7,1,-6.590427757695956,2.5483193868301015,79.45962883562605
73,0.006999600000005642,0.3526903266028151,0.009519843649210998,7,1,-6.296810845643392,2.5201803258077313,18.678477716153335
74,0.007999500000006755,0.5252620296056829,0.01004510567881668,7,1,-7.662396943364431,2.6510525915312866,3.5459411684738233
75,0.008999500000000816,0.4266967506588575,0.010471802429475537,7,1,-6.916024353106698,2.5795232517672093,-14.769264520388953
76,0.009999499999994877,0.5854458363092382,0.011057248265784775,7,1,-8.083895179115625,2.6914472830145244,14.453407247237628
