,time,running_objective,current_value,episode_id,iteration_id,throttle action [µm],jet length [mm],jet velocity [mm/s],piston position [µm],piston velocity [µm/s],throttle position [µm]
43,0.009999499999994877,0.0018651624380014347,0.008237440360084114,4,1,-0.11297656110908971,1.9694904855882702,1.3868996027116478,1000.5361937847014,0.37758341683824603,0.025172270625025518
44,0.0,3.6420337466728374,0.0036420337466728375,5,1,19.99999997843561,0.01789164431483764,-1.7193566389047645,1000.0048710001647,-0.46809484494182213,-0.02919899781374289
45,0.0009999999999997715,2.674212873858407,0.006316246620531244,5,1,19.999999893476595,0.29100088497893956,434.2363144792658,1000.0792249909355,118.2208366169801,7.8885578169667845
46,0.0019999000000002366,1.1598537865794132,0.007476100407110657,5,1,0.9931033612075668,0.8493378777600977,699.3605234132523,1000.2312322372202,190.40090249925794,12.723372184590342
47,0.0029998999999986346,0.30815193886337344,0.007784252345974031,5,1,-3.8505390114495146,1.371188611614709,440.6605522782883,1000.3733060995121,119.969835357764,8.005480532358003
48,0.0039998999999974385,0.08967769325389306,0.007873930039227924,5,1,0.10342112230529708,1.6268406188782532,197.73316566872205,1000.4429073584896,53.83285435330957,3.5895379063173105
49,0.004999800000000173,0.0002483579866942071,0.007874178397214618,5,1,-2.634549725206984,1.9105435814333083,123.794165290894,1000.5201454900453,33.70296150044589,2.247033483988549
50,0.005999700000002908,0.0021525157156573735,0.007876330912930276,5,1,1.243396128912977,1.8799077469652847,8.094800125221255,1000.5118048841113,2.2038093340914866,0.14692091721947462
51,0.006999600000005642,0.02589095963915395,0.007902221872569429,5,1,3.903960125860841,1.7653962792630444,35.57940470395036,1000.4806291370294,9.686492930650484,0.6457712189441382
52,0.007999500000006755,0.004406908033850635,0.00790662878060328,5,1,-3.178441774998407,1.8599184125220423,106.01009302474358,1000.5063627878092,28.861247825986435,1.9241904223458606
53,0.008999500000000816,0.01319085011385217,0.007919819630717133,5,1,-0.3377486534614911,2.0411543854310215,10.049941488105922,1000.5557042814336,2.736096570136837,0.1824068353084469
54,0.009999499999994877,0.0006280127282968822,0.00792044764344543,5,1,-9.924502830145153e-05,1.951363141299641,-0.17910402912401185,1000.5312586152188,-0.04876107192901222,-0.0030416366052962917
55,0.0,4.14753179482313,0.0041475317948231295,6,1,0.008065278211531997,-0.11024603233919605,-7.253123932417092,999.9699855176957,-1.974662990600553,-0.1231763028788588
56,0.0009999999999997715,3.539960225629051,0.0076874920204521805,6,1,19.999999978039913,0.044824756898312085,1.0741262894095411,1000.0122035400656,0.2924308822917476,0.01949542525611486
57,0.0019999000000002366,3.179715723384513,0.010867207743836694,6,1,19.999999917463292,0.14312721814522533,432.9585574779525,1000.03896638514,117.87296727337255,7.865303452197306
58,0.0029998999999986346,1.1052545085185381,0.011972462252355232,6,1,0.6352986347664374,0.8749921067027395,688.8335191238765,1000.2382166010498,187.53492558147536,12.53097118704413
59,0.0039998999999974385,0.20057547442965518,0.012173037726784887,6,1,-7.3369861836267924,1.4784464258601302,433.1875647636386,1000.4025070394404,117.9353145069006,7.86947121176894
60,0.004999800000000173,0.19912871766174187,0.01237216644444663,6,1,11.385661357159467,1.4800645501771994,88.53530098454439,1000.4029475737857,24.103735693042207,1.606978999575875
61,0.005999700000002908,0.016641522642055904,0.012388807967088685,6,1,-9.02772818264838,1.797300933442977,305.2311035837928,1000.4893151791299,83.09916795068759,5.5424372730041265
62,0.006999600000005642,0.002486987259918938,0.012391294954348604,6,1,1.1716710157398997,1.8764332563458215,11.728386769627745,1000.5108589540401,3.193053298031153,0.2128707209351378
63,0.007999500000006755,0.031841921582545105,0.01242313687593115,6,1,-0.43866688552187616,2.104746007740325,15.901172663755311,1000.5730171006073,4.329094257707383,0.28860712317560044
64,0.008999500000000816,0.022212191897701888,0.012445349067828852,6,1,-0.0005902284788375311,2.075340511143123,-9.229538514296763,1000.5650114541587,-2.5127418605172935,-0.15674081926112446
65,0.009999499999994877,0.00013420968708262662,0.012445483277515934,6,1,4.587926410062662e-05,1.914718068706622,-5.102622680620318,1000.5212819942054,-1.3891890247988814,-0.08665536840948318
66,0.0,3.5099516148894496,0.0035099516148894496,7,1,19.999999977440268,0.05281647272716335,9.738064652447445,1000.0143792847,2.651188101628817,0.17674625316727002
67,0.0009999999999997715,2.9106474656980197,0.00642059908058747,7,1,19.99999990668391,0.22024098324620933,437.2094842215826,1000.0599606076888,119.03028207932584,7.94266906062489
68,0.0019999000000002366,1.4917568865771436,0.007912355967164613,7,1,6.460685326722332,0.7049279608285645,695.5225447981987,1000.1919166373356,189.35601282130958,12.653221112873993
69,0.0029998999999986346,0.2748684274303238,0.008187224394594936,7,1,-11.19442295272857,1.402023999618143,566.3104410078018,1000.3817010338961,154.17801756437402,10.294438547346237
70,0.0039998999999974385,0.13074158508133737,0.008317965979676274,7,1,7.389350518888397,1.5647209005992364,105.3980601003295,1000.4259952651881,28.694621862314705,1.913080215354635
71,0.004999800000000173,0.040035909229862346,0.008358001888906137,7,1,-4.172611676762203,1.7262132062357922,228.28879563502525,1000.4699615453977,62.15162461163562,4.144487328297395
72,0.005999700000002908,0.0014841512780017262,0.008359486040184138,7,1,-1.993397848935935,1.9648276431805838,49.56008523688396,1000.534924325856,13.492733205741656,0.8995276929140572
73,0.006999600000005642,0.00857673721741254,0.00836806277740155,7,1,0.00036676269650379786,1.8336922836669056,-20.94474599011226,1000.4992227242283,-5.702207095808062,-0.35569508982418113
74,0.007999500000006755,0.0005982530534154949,0.008368661030454966,7,1,0.8032289596668994,1.9018437471356076,1.5545247376091982,1000.5177769601577,0.42321935981410413,0.02821467206757872
75,0.008999500000000816,0.03531615396478171,0.008403977184419749,7,1,-0.0007442369664165113,2.114228885974515,-0.008083618334743026,1000.5755988142066,-0.0022007650916337886,-0.0001372801580575325
76,0.009999499999994877,0.011222254429546228,0.008415199438849295,7,1,-0.3291426243037941,2.032238101733073,13.179085420107626,1000.5532768231968,3.5880060056243006,0.23920100497696872
